 KOMONDOR SIMULATION 'sim_input_nodes_dense_sce0_obsspd-62.csv' (seed 1992);2.56;17.32;15.81;16.99;5.56;0.01;0.01;8.10;3.06;11.51;36.93;41.05;44.75;16.53;0.04;0.04;23.33;10.35;0.36;0.27;0.12;0.14;0.24;0.34;0.30;0.45;0.53
 KOMONDOR SIMULATION 'sim_input_nodes_dense_sce0_obsspd-63.csv' (seed 1992);0.20;0.86;15.35;19.56;3.52;0.68;0.55;21.60;2.21;1.04;1.94;37.99;45.65;8.92;1.60;1.38;41.42;6.13;0.43;0.33;0.15;0.14;0.30;0.36;0.45;0.16;0.51
 KOMONDOR SIMULATION 'sim_input_nodes_dense_sce0_obsspd-64.csv' (seed 1992);1.81;16.02;21.12;18.21;5.72;11.69;8.52;10.20;2.96;8.15;35.26;47.54;44.28;14.53;27.17;21.71;26.43;8.50;0.43;0.32;0.14;0.14;0.27;0.33;0.49;0.38;0.61
 KOMONDOR SIMULATION 'sim_input_nodes_dense_sce0_obsspd-65.csv' (seed 1992);0.36;15.21;19.44;20.80;0.96;0.68;0.48;9.00;0.48;1.37;29.11;42.12;48.03;2.48;1.66;1.30;20.98;1.42;0.51;0.40;0.20;0.14;0.26;0.32;0.47;0.60;0.60
 KOMONDOR SIMULATION 'sim_input_nodes_dense_sce0_obsspd-66.csv' (seed 1992);0.17;14.97;18.37;21.08;0.38;0.79;0.57;9.42;0.22;0.59;28.63;39.45;48.36;1.05;1.84;1.46;21.48;0.68;0.55;0.41;0.24;0.13;0.27;0.33;0.49;0.58;0.53
 KOMONDOR SIMULATION 'sim_input_nodes_dense_sce0_obsspd-67.csv' (seed 1992);0.23;0.77;1.06;1.18;23.53;0.70;0.56;0.48;0.53;0.77;1.53;2.11;2.45;44.82;1.77;1.49;1.20;1.12;0.79;0.48;0.24;0.16;0.12;0.31;0.41;0.56;0.77
 KOMONDOR SIMULATION 'sim_input_nodes_dense_sce0_obsspd-68.csv' (seed 1992);0.06;9.32;17.81;22.49;0.18;0.17;23.37;12.26;0.12;0.17;19.55;35.91;46.24;0.37;0.41;46.25;29.54;0.24;1.01;0.84;0.27;0.13;0.39;0.27;0.12;0.33;0.80
 KOMONDOR SIMULATION 'sim_input_nodes_dense_sce0_obsspd-69.csv' (seed 1992);0.04;9.64;17.90;22.37;0.18;0.17;23.60;11.90;0.11;0.11;19.32;35.00;44.41;0.37;0.34;45.74;29.28;0.23;1.46;0.82;0.28;0.14;0.36;0.42;0.12;0.33;0.77
 KOMONDOR SIMULATION 'sim_input_nodes_dense_sce0_obsspd-70.csv' (seed 1992);0.04;9.48;15.24;22.56;0.28;0.29;23.52;13.90;0.22;0.12;19.07;30.08;44.80;0.56;0.57;45.59;29.59;0.44;2.07;0.83;0.39;0.13;0.43;0.41;0.12;0.35;0.64
 KOMONDOR SIMULATION 'sim_input_nodes_dense_sce0_obsspd-71.csv' (seed 1992);0.39;6.29;11.13;16.34;1.73;7.00;5.43;15.86;1.14;0.98;12.22;21.71;31.53;3.44;13.68;10.99;33.15;2.31;1.83;0.56;0.68;0.34;0.39;0.43;0.62;0.28;0.75
 KOMONDOR SIMULATION 'sim_input_nodes_dense_sce0_obsspd-72.csv' (seed 1992);0.14;14.35;12.40;15.13;0.64;1.14;0.94;10.66;0.29;0.34;27.30;23.98;29.17;1.28;2.25;1.91;23.45;0.59;1.67;0.45;0.58;0.40;0.30;0.45;0.59;0.52;1.01
 KOMONDOR SIMULATION 'sim_input_nodes_dense_sce0_obsspd-73.csv' (seed 1992);0.19;14.01;12.66;14.96;0.94;3.15;2.49;10.60;0.45;0.50;26.74;24.49;28.90;1.87;6.18;5.07;23.81;0.91;1.77;0.47;0.56;0.40;0.31;0.43;0.61;0.50;1.00
 KOMONDOR SIMULATION 'sim_input_nodes_dense_sce0_obsspd-74.csv' (seed 1992);0.07;9.83;11.99;17.27;0.37;0.28;23.72;12.84;0.18;0.19;18.81;22.77;32.87;0.73;0.55;45.09;29.77;0.36;1.77;0.82;0.61;0.31;0.31;0.52;0.12;0.33;0.99
 KOMONDOR SIMULATION 'sim_input_nodes_dense_sce0_obsspd-75.csv' (seed 1992);0.10;0.40;10.44;17.19;5.83;0.41;0.33;18.47;1.79;0.24;0.77;20.02;33.52;11.24;0.82;0.67;38.34;3.57;1.97;0.51;0.74;0.29;0.24;0.43;0.59;0.20;1.51
 KOMONDOR SIMULATION 'sim_input_nodes_dense_sce0_obsspd-76.csv' (seed 1992);0.15;9.03;7.65;18.05;1.13;0.87;23.05;14.81;0.51;0.37;17.22;14.73;34.53;2.20;1.72;44.09;28.41;1.03;3.01;0.93;1.14;0.27;0.30;0.47;0.13;0.41;0.99
 KOMONDOR SIMULATION 'sim_input_nodes_dense_sce0_obsspd-77.csv' (seed 1992);0.46;15.60;10.45;15.35;2.88;2.03;1.14;10.19;1.67;1.10;29.85;20.00;29.82;6.20;3.96;2.58;19.55;3.32;3.02;0.37;0.75;0.37;0.31;0.38;0.70;0.77;0.92
 KOMONDOR SIMULATION 'sim_input_nodes_dense_sce0_obsspd-78.csv' (seed 1992);0.01;3.57;10.00;16.46;0.12;0.13;10.50;8.68;0.06;0.03;51.85;19.37;31.30;0.24;0.25;19.97;16.74;0.13;4.17;1.43;0.77;0.34;0.31;0.30;0.75;0.96;0.89
 KOMONDOR SIMULATION 'sim_input_nodes_dense_sce0_obsspd-79.csv' (seed 1992);0.09;2.30;11.36;13.64;1.29;1.70;3.92;6.56;0.72;0.20;33.34;21.72;26.17;2.67;3.25;56.31;19.90;1.42;7.62;3.27;0.66;0.48;0.32;0.21;1.16;0.56;0.92
 KOMONDOR SIMULATION 'sim_input_nodes_dense_sce0_obsspd-80.csv' (seed 1992);0.06;2.05;4.79;19.51;1.17;7.14;4.05;4.04;0.58;0.16;12.02;9.20;37.22;2.27;14.00;57.84;63.92;1.16;7.09;4.81;2.06;0.22;0.34;1.14;0.81;0.47;1.00
 KOMONDOR SIMULATION 'sim_input_nodes_dense_sce0_obsspd-81.csv' (seed 1992);0.16;1.14;1.66;5.29;0.99;0.65;5.24;6.76;0.39;0.67;6.90;3.29;78.77;2.16;1.26;78.95;66.06;0.99;3.98;9.25;6.25;0.30;0.40;1.04;0.31;0.22;1.72
 KOMONDOR SIMULATION 'sim_input_nodes_dense_sce0_obsspd-82.csv' (seed 1992);0.16;1.14;1.66;5.29;0.99;0.65;5.24;6.76;0.39;0.67;6.90;3.29;78.77;2.16;1.26;78.95;66.06;0.99;3.98;9.25;6.25;0.30;0.40;1.04;0.31;0.22;1.72
 KOMONDOR SIMULATION 'sim_input_nodes_dense_sce10_obsspd-62.csv' (seed 1992);0.02;0.03;0.06;0.53;24.03;0.49;0.08;22.83;0.06;0.11;0.10;0.31;1.09;45.75;1.00;0.23;43.37;0.16;0.78;0.85;0.17;0.44;0.11;0.52;0.34;0.14;0.59
 KOMONDOR SIMULATION 'sim_input_nodes_dense_sce10_obsspd-63.csv' (seed 1992);0.21;0.23;0.67;3.51;23.48;3.02;0.85;22.92;0.73;1.00;1.18;3.50;7.26;45.76;6.36;2.56;43.55;1.96;1.00;0.86;0.17;0.42;0.11;0.52;0.34;0.14;0.54
 KOMONDOR SIMULATION 'sim_input_nodes_dense_sce10_obsspd-64.csv' (seed 1992);0.22;0.37;12.00;1.48;13.31;1.12;1.23;23.36;0.98;1.17;1.57;44.88;3.27;46.10;2.64;3.60;44.39;2.70;1.04;0.97;0.12;0.35;0.11;0.52;0.34;0.13;0.53
 KOMONDOR SIMULATION 'sim_input_nodes_dense_sce10_obsspd-65.csv' (seed 1992);0.06;0.11;4.21;6.69;18.52;5.14;0.28;24.05;0.24;0.30;0.40;16.12;14.76;43.62;12.09;0.90;45.70;0.72;1.18;1.02;0.20;0.35;0.11;0.52;0.34;0.11;0.48
 KOMONDOR SIMULATION 'sim_input_nodes_dense_sce10_obsspd-66.csv' (seed 1992);0.07;0.09;0.23;1.96;23.86;1.87;0.32;22.87;0.25;0.39;0.43;0.57;4.06;45.40;3.89;0.99;43.45;0.73;0.91;0.89;0.74;0.45;0.11;0.49;0.31;0.14;0.52
 KOMONDOR SIMULATION 'sim_input_nodes_dense_sce10_obsspd-67.csv' (seed 1992);0.11;0.16;0.49;0.60;23.67;0.42;0.77;22.89;0.31;0.44;0.56;1.04;1.18;45.02;0.90;1.75;43.48;0.80;1.10;1.38;0.79;0.42;0.12;0.61;0.34;0.14;0.64
 KOMONDOR SIMULATION 'sim_input_nodes_dense_sce10_obsspd-68.csv' (seed 1992);0.27;0.32;12.44;3.32;14.63;2.57;1.15;23.28;0.95;0.97;1.04;23.94;6.50;28.23;5.37;2.82;44.24;2.29;1.39;1.50;0.54;0.43;0.41;0.59;0.46;0.13;0.63
 KOMONDOR SIMULATION 'sim_input_nodes_dense_sce10_obsspd-69.csv' (seed 1992);0.02;0.06;13.74;0.59;13.81;0.41;0.17;23.28;0.14;0.10;0.13;26.13;1.17;26.32;0.85;0.37;44.23;0.29;1.78;2.11;0.48;0.38;0.48;0.66;0.51;0.13;0.77
 KOMONDOR SIMULATION 'sim_input_nodes_dense_sce10_obsspd-70.csv' (seed 1992);0.33;0.47;1.11;2.51;23.13;1.97;1.53;22.93;1.16;0.95;1.01;2.38;5.04;44.18;4.05;3.52;43.57;2.41;1.91;2.47;0.75;0.42;0.13;0.59;0.45;0.14;0.83
 KOMONDOR SIMULATION 'sim_input_nodes_dense_sce10_obsspd-71.csv' (seed 1992);0.25;0.31;12.55;4.42;14.61;3.36;0.93;23.25;0.79;0.75;0.67;24.12;8.71;28.12;6.87;2.25;44.17;1.54;1.66;2.49;0.55;0.41;0.42;0.62;0.45;0.13;0.96
 KOMONDOR SIMULATION 'sim_input_nodes_dense_sce10_obsspd-72.csv' (seed 1992);0.30;0.35;1.01;5.17;23.26;4.62;1.42;22.93;1.20;0.79;0.75;2.29;10.42;44.23;9.36;3.15;43.58;2.35;2.42;3.07;0.75;0.45;0.13;0.54;0.47;0.14;0.84
 KOMONDOR SIMULATION 'sim_input_nodes_dense_sce10_obsspd-73.csv' (seed 1992);0.10;0.08;13.33;0.82;14.02;0.50;0.35;23.23;0.32;0.24;0.17;25.46;1.65;26.63;1.00;0.84;44.13;0.62;2.38;3.68;0.50;0.34;0.47;0.78;0.44;0.13;0.83
