 KOMONDOR SIMULATION 'sim_input_nodes_semi_dense_sce0_obsspd-62.csv' (seed 1992);23.82;24.12;24.12;24.12;24.12;24.12;23.85;24.15;24.16;44.71;27.23;36.87;45.22;37.06;36.95;26.08;27.30;21.44;0.14;1.10;0.11;0.11;0.11;0.11;1.26;1.08;8.97
 KOMONDOR SIMULATION 'sim_input_nodes_semi_dense_sce0_obsspd-63.csv' (seed 1992);23.82;24.12;24.12;24.12;24.12;24.12;23.85;24.14;24.16;45.44;27.08;36.86;44.89;37.07;36.94;26.32;27.33;21.44;0.15;1.12;0.11;0.11;0.11;0.11;1.20;1.06;8.93
 KOMONDOR SIMULATION 'sim_input_nodes_semi_dense_sce0_obsspd-64.csv' (seed 1992);23.82;24.12;24.12;24.12;24.12;24.12;23.85;24.14;24.12;45.29;27.19;36.87;44.92;37.03;36.93;26.37;27.35;21.41;0.15;1.09;0.11;0.11;0.11;0.11;1.18;1.05;8.97
 KOMONDOR SIMULATION 'sim_input_nodes_semi_dense_sce0_obsspd-65.csv' (seed 1992);23.82;24.11;24.12;24.12;24.12;24.12;23.86;24.14;24.12;40.51;27.07;36.84;44.78;37.06;36.96;26.32;27.26;21.48;0.22;1.12;0.11;0.11;0.11;0.11;1.18;1.08;8.28
 KOMONDOR SIMULATION 'sim_input_nodes_semi_dense_sce0_obsspd-66.csv' (seed 1992);23.82;24.12;24.12;24.12;24.12;24.12;23.86;24.14;24.15;41.04;27.11;36.88;44.90;37.04;36.95;26.35;27.29;21.52;0.22;1.11;0.11;0.11;0.11;0.11;1.17;1.07;8.35
 KOMONDOR SIMULATION 'sim_input_nodes_semi_dense_sce0_obsspd-67.csv' (seed 1992);23.82;24.12;24.12;24.12;24.12;24.12;23.86;24.14;24.07;40.36;27.13;36.86;44.70;37.05;36.96;26.28;27.36;21.39;0.22;1.11;0.11;0.11;0.11;0.11;1.21;1.07;8.78
 KOMONDOR SIMULATION 'sim_input_nodes_semi_dense_sce0_obsspd-68.csv' (seed 1992);23.82;24.12;24.12;24.12;24.12;24.12;23.86;24.14;24.12;40.70;27.15;36.91;44.77;37.01;36.94;26.32;27.27;21.47;0.22;1.11;0.11;0.11;0.11;0.11;1.19;1.08;8.38
 KOMONDOR SIMULATION 'sim_input_nodes_semi_dense_sce0_obsspd-69.csv' (seed 1992);23.82;24.12;24.12;24.12;24.12;24.12;23.86;24.14;24.05;40.36;27.06;36.87;44.73;37.02;36.94;26.27;27.31;21.39;0.22;1.10;0.11;0.11;0.11;0.11;1.20;1.07;8.62
 KOMONDOR SIMULATION 'sim_input_nodes_semi_dense_sce0_obsspd-70.csv' (seed 1992);23.82;24.12;24.12;24.12;24.12;24.12;23.86;24.14;23.97;40.49;27.16;36.89;44.69;37.05;36.92;26.32;27.32;21.29;0.22;1.10;0.11;0.11;0.11;0.11;1.19;1.07;8.86
 KOMONDOR SIMULATION 'sim_input_nodes_semi_dense_sce0_obsspd-71.csv' (seed 1992);23.82;24.12;24.12;24.12;24.12;24.12;23.86;24.14;24.15;40.32;27.15;36.87;44.84;37.06;36.93;26.33;27.28;21.51;0.22;1.09;0.11;0.11;0.11;0.11;1.20;1.07;8.30
 KOMONDOR SIMULATION 'sim_input_nodes_semi_dense_sce0_obsspd-72.csv' (seed 1992);23.82;24.12;24.12;24.12;24.12;24.12;23.86;24.14;24.10;40.38;27.15;36.87;44.90;37.04;36.93;26.27;27.35;21.40;0.22;1.09;0.11;0.11;0.11;0.11;1.20;1.06;8.92
 KOMONDOR SIMULATION 'sim_input_nodes_semi_dense_sce0_obsspd-73.csv' (seed 1992);23.82;24.12;24.12;24.12;24.12;24.12;23.86;24.14;24.12;40.51;27.07;36.87;44.75;37.02;36.93;26.35;27.31;21.35;0.22;1.10;0.11;0.11;0.11;0.11;1.18;1.07;9.49
 KOMONDOR SIMULATION 'sim_input_nodes_semi_dense_sce0_obsspd-74.csv' (seed 1992);23.82;24.12;24.12;24.12;24.12;24.12;23.86;24.14;24.13;39.43;27.08;36.86;44.67;37.01;36.96;26.12;27.22;21.40;0.25;1.11;0.11;0.11;0.11;0.11;1.25;1.09;8.96
