 KOMONDOR SIMULATION 'sim_input_nodes_ultra_dense_sce0_obsspd-62.csv' (seed 1992);4.85;60.42;18.70;19.33;38.92;19.59;15.33;51.77;18.76;8.66;52.28;16.30;17.95;36.15;19.38;13.53;44.87;19.66;2.14;4.38;19.04;5.38;2.05;2.99;16.33;5.54;2.20
 KOMONDOR SIMULATION 'sim_input_nodes_ultra_dense_sce0_obsspd-63.csv' (seed 1992);5.52;59.47;18.76;18.13;33.64;22.13;17.94;47.70;20.03;10.04;51.44;16.32;17.28;31.64;21.06;15.70;41.35;20.82;1.98;4.61;20.26;4.43;2.23;3.52;17.10;6.33;2.11
 KOMONDOR SIMULATION 'sim_input_nodes_ultra_dense_sce0_obsspd-64.csv' (seed 1992);5.60;61.69;18.06;17.87;37.84;20.29;15.65;50.69;21.18;9.20;53.28;15.69;16.79;34.99;19.36;13.74;43.91;21.91;2.35;4.61;22.16;5.20;2.26;3.82;18.51;5.88;2.03
 KOMONDOR SIMULATION 'sim_input_nodes_ultra_dense_sce0_obsspd-65.csv' (seed 1992);6.92;60.10;19.91;16.60;32.50;21.75;15.26;50.94;19.72;11.68;51.96;17.38;15.95;31.02;20.45;13.52;44.16;21.46;1.90;4.63;16.57;4.54;2.02;4.00;15.05;5.68;1.70
 KOMONDOR SIMULATION 'sim_input_nodes_ultra_dense_sce0_obsspd-66.csv' (seed 1992);6.48;59.91;20.42;19.84;35.17;20.22;16.66;48.21;20.48;7.67;51.79;17.75;18.23;32.95;19.52;14.73;41.71;21.26;6.54;4.66;18.48;5.94;2.16;3.47;14.47;6.80;2.07
 KOMONDOR SIMULATION 'sim_input_nodes_ultra_dense_sce0_obsspd-67.csv' (seed 1992);6.46;59.59;18.89;19.65;35.17;20.54;17.24;47.83;20.73;6.76;51.54;16.38;18.62;32.84;20.35;15.29;41.49;21.85;11.28;4.64;22.99;4.26;2.25;2.78;12.77;6.10;1.88
 KOMONDOR SIMULATION 'sim_input_nodes_ultra_dense_sce0_obsspd-68.csv' (seed 1992);6.75;58.64;20.42;18.51;35.93;19.65;16.60;47.89;20.54;7.25;50.68;17.82;17.78;33.07;18.94;14.67;41.50;21.64;8.12;4.97;16.03;4.02;2.61;3.65;14.47;6.38;1.90
 KOMONDOR SIMULATION 'sim_input_nodes_ultra_dense_sce0_obsspd-69.csv' (seed 1992);7.24;56.67;18.63;19.02;33.58;20.35;17.24;47.51;20.03;7.79;48.94;16.29;18.54;31.59;19.57;15.30;41.14;21.13;6.62;5.52;17.26;3.44;2.22;3.55;12.44;6.67;1.95
 KOMONDOR SIMULATION 'sim_input_nodes_ultra_dense_sce0_obsspd-70.csv' (seed 1992);7.09;55.90;18.70;19.46;33.58;21.62;16.66;49.16;20.35;6.74;48.34;16.33;18.41;31.66;20.63;14.73;42.54;21.57;18.47;5.30;17.65;4.38;2.17;3.54;14.40;6.56;1.87
 KOMONDOR SIMULATION 'sim_input_nodes_ultra_dense_sce0_obsspd-71.csv' (seed 1992);6.56;59.08;17.43;16.28;39.30;21.31;17.36;51.13;18.25;6.19;51.06;15.20;15.43;36.02;20.19;15.27;44.26;19.51;29.82;4.93;19.97;5.32;2.40;3.85;15.55;5.98;2.05
 KOMONDOR SIMULATION 'sim_input_nodes_ultra_dense_sce0_obsspd-72.csv' (seed 1992);7.35;55.40;18.89;19.84;32.88;22.45;17.62;45.73;21.18;6.61;47.84;16.63;18.79;30.97;21.76;15.65;39.58;22.10;42.59;5.77;13.76;4.22;2.27;2.93;11.84;7.36;1.92
 KOMONDOR SIMULATION 'sim_input_nodes_ultra_dense_sce0_obsspd-73.csv' (seed 1992);8.87;52.60;18.25;20.80;30.59;21.81;17.49;42.61;20.16;7.99;45.43;16.02;19.46;29.26;21.51;15.85;36.91;21.29;36.14;6.34;15.49;4.50;2.17;2.67;8.44;7.96;1.92
 KOMONDOR SIMULATION 'sim_input_nodes_ultra_dense_sce0_obsspd-74.csv' (seed 1992);0.35;63.85;17.87;17.43;40.00;20.80;15.20;53.23;19.02;3.43;55.20;15.65;16.80;37.31;19.73;13.59;46.16;20.20;83.78;4.06;17.04;4.21;1.86;3.92;12.46;5.13;2.01
 KOMONDOR SIMULATION 'sim_input_nodes_ultra_dense_sce0_obsspd-75.csv' (seed 1992);0.35;63.85;17.87;17.43;40.00;20.80;15.20;53.23;19.02;3.43;55.20;15.65;16.80;37.31;19.73;13.59;46.16;20.20;83.78;4.06;17.04;4.21;1.86;3.92;12.46;5.13;2.01
 KOMONDOR SIMULATION 'sim_input_nodes_ultra_dense_sce0_obsspd-76.csv' (seed 1992);0.35;63.85;17.87;17.43;40.00;20.80;15.20;53.23;19.02;3.43;55.20;15.65;16.80;37.31;19.73;13.59;46.16;20.20;83.78;4.06;17.04;4.21;1.86;3.92;12.46;5.13;2.01
 KOMONDOR SIMULATION 'sim_input_nodes_ultra_dense_sce0_obsspd-77.csv' (seed 1992);0.35;63.85;17.87;17.43;40.00;20.80;15.20;53.23;19.02;3.43;55.20;15.65;16.80;37.31;19.73;13.59;46.16;20.20;83.78;4.06;17.04;4.21;1.86;3.92;12.46;5.13;2.01
 KOMONDOR SIMULATION 'sim_input_nodes_ultra_dense_sce0_obsspd-78.csv' (seed 1992);0.35;63.85;17.87;17.43;40.00;20.80;15.20;53.23;19.02;3.43;55.20;15.65;16.80;37.31;19.73;13.59;46.16;20.20;83.78;4.06;17.04;4.21;1.86;3.92;12.46;5.13;2.01
 KOMONDOR SIMULATION 'sim_input_nodes_ultra_dense_sce0_obsspd-79.csv' (seed 1992);0.26;62.65;19.02;19.40;39.24;22.83;16.85;53.87;20.86;2.15;54.11;16.69;18.18;35.74;21.71;14.83;46.64;21.59;88.63;4.41;14.88;4.82;2.62;3.41;15.76;5.39;2.06
 KOMONDOR SIMULATION 'sim_input_nodes_ultra_dense_sce0_obsspd-80.csv' (seed 1992);0.26;62.65;19.02;19.40;39.24;22.83;16.85;53.87;20.86;2.15;54.11;16.69;18.18;35.74;21.71;14.83;46.64;21.59;88.63;4.41;14.88;4.82;2.62;3.41;15.76;5.39;2.06
 KOMONDOR SIMULATION 'sim_input_nodes_ultra_dense_sce0_obsspd-81.csv' (seed 1992);0.33;61.63;17.81;21.69;37.33;20.29;17.94;48.15;20.48;3.16;53.26;15.62;20.37;34.77;19.96;15.94;41.69;21.61;65.72;4.46;16.35;4.11;2.12;2.97;11.54;6.58;1.89
 KOMONDOR SIMULATION 'sim_input_nodes_ultra_dense_sce0_obsspd-82.csv' (seed 1992);0.33;61.63;17.81;21.69;37.33;20.29;17.94;48.15;20.48;3.16;53.26;15.62;20.37;34.77;19.96;15.94;41.69;21.61;65.72;4.46;16.35;4.11;2.12;2.97;11.54;6.58;1.89
 KOMONDOR SIMULATION 'sim_input_nodes_ultra_dense_sce10_obsspd-62.csv' (seed 1992);0.70;96.74;10.49;97.05;4.52;98.26;9.79;7.00;1.34;1.44;83.53;9.32;83.82;3.94;84.90;8.46;6.11;1.16;10.95;0.92;19.81;0.89;80.78;0.79;52.16;49.93;347.91
 KOMONDOR SIMULATION 'sim_input_nodes_ultra_dense_sce10_obsspd-63.csv' (seed 1992);0.13;95.27;13.48;95.21;7.63;95.65;13.86;6.68;0.38;0.19;82.29;11.87;82.24;6.62;82.62;11.97;5.85;0.33;115.83;1.01;20.20;1.01;59.82;0.98;39.26;49.57;1579.62
 KOMONDOR SIMULATION 'sim_input_nodes_ultra_dense_sce10_obsspd-64.csv' (seed 1992);0.45;85.35;20.61;85.99;9.99;88.15;19.91;12.91;1.46;0.75;73.70;17.98;74.26;8.65;76.15;17.21;11.18;1.27;30.60;1.79;15.14;1.73;46.28;1.53;22.66;36.08;280.02
 KOMONDOR SIMULATION 'sim_input_nodes_ultra_dense_sce10_obsspd-65.csv' (seed 1992);0.26;93.49;14.88;93.94;7.50;94.26;14.76;8.27;0.57;0.55;80.73;13.00;81.12;6.52;81.45;12.80;7.16;0.50;28.10;1.15;21.59;1.11;55.53;1.05;28.81;60.28;327.25
 KOMONDOR SIMULATION 'sim_input_nodes_ultra_dense_sce10_obsspd-66.csv' (seed 1992);0.99;76.51;29.57;76.64;14.82;78.23;30.02;16.79;1.40;1.15;66.09;25.82;66.19;12.83;67.59;25.93;14.59;1.21;37.83;2.61;5.06;2.62;18.80;2.40;7.78;14.00;230.12
 KOMONDOR SIMULATION 'sim_input_nodes_ultra_dense_sce10_obsspd-67.csv' (seed 1992);0.41;92.79;14.18;92.86;7.44;94.51;14.50;8.78;1.21;0.44;80.13;12.53;80.19;6.46;81.63;12.53;7.59;1.05;55.94;1.20;5.00;1.18;20.39;1.06;10.74;19.86;171.59
 KOMONDOR SIMULATION 'sim_input_nodes_ultra_dense_sce10_obsspd-68.csv' (seed 1992);0.66;97.94;10.49;98.01;5.22;98.96;10.30;6.17;0.57;0.76;84.58;9.14;84.64;4.55;85.47;8.90;5.34;0.50;65.79;0.46;37.59;0.46;77.45;0.40;55.04;82.85;348.58
 KOMONDOR SIMULATION 'sim_input_nodes_ultra_dense_sce10_obsspd-69.csv' (seed 1992);0.77;88.66;18.57;89.23;9.48;90.69;18.13;10.56;0.83;0.72;76.56;16.09;77.06;8.22;78.34;15.66;9.14;0.72;502.53;1.51;23.18;1.47;49.20;1.34;27.89;48.71;565.20
 KOMONDOR SIMULATION 'sim_input_nodes_ultra_dense_sce10_obsspd-70.csv' (seed 1992);0.95;56.79;51.07;57.37;24.49;58.07;50.12;27.67;1.02;0.88;49.05;44.17;49.55;21.21;50.17;43.31;23.96;0.88;501.37;5.53;5.25;5.38;15.38;5.12;5.71;13.25;450.12
