 KOMONDOR SIMULATION 'sim_input_nodes_dense_sce0_obsspd-62.csv' (seed 1992);12.00;12.15;12.30;12.20;12.05;12.18;12.00;12.10;12.15;22.15;17.99;18.32;19.20;19.99;19.43;20.01;18.92;16.27;0.42;0.58;0.53;0.62;0.43;0.32;0.41;0.61;1.02
 KOMONDOR SIMULATION 'sim_input_nodes_dense_sce0_obsspd-63.csv' (seed 1992);12.00;12.15;12.30;12.20;12.05;12.18;12.00;12.10;12.15;22.40;17.98;18.35;19.11;19.82;19.45;19.94;19.01;16.24;0.44;0.58;0.53;0.63;0.43;0.32;0.40;0.59;1.03
 KOMONDOR SIMULATION 'sim_input_nodes_dense_sce0_obsspd-64.csv' (seed 1992);12.00;12.15;12.30;12.20;12.05;12.18;12.00;12.10;12.15;22.63;17.99;18.26;19.23;19.79;19.42;19.96;19.28;16.26;0.43;0.58;0.55;0.62;0.42;0.32;0.40;0.58;1.04
 KOMONDOR SIMULATION 'sim_input_nodes_dense_sce0_obsspd-65.csv' (seed 1992);12.00;12.15;12.30;12.20;12.05;12.18;12.00;12.10;12.15;22.41;17.95;18.26;19.26;19.93;19.41;20.00;19.17;16.31;0.47;0.59;0.54;0.61;0.41;0.32;0.40;0.57;1.01
 KOMONDOR SIMULATION 'sim_input_nodes_dense_sce0_obsspd-66.csv' (seed 1992);11.98;12.15;12.30;12.20;12.05;12.18;12.00;12.10;12.14;22.54;17.99;18.28;19.21;19.72;19.45;19.91;19.43;16.29;0.46;0.59;0.53;0.60;0.42;0.32;0.41;0.56;0.98
 KOMONDOR SIMULATION 'sim_input_nodes_dense_sce0_obsspd-67.csv' (seed 1992);11.98;12.15;12.30;12.20;12.05;12.18;12.00;12.10;12.15;20.33;17.93;18.25;19.33;19.68;19.46;19.86;19.66;16.60;0.55;0.58;0.53;0.60;0.42;0.32;0.40;0.54;0.92
 KOMONDOR SIMULATION 'sim_input_nodes_dense_sce0_obsspd-68.csv' (seed 1992);12.00;12.15;12.30;12.20;12.05;12.18;12.00;12.10;12.15;19.41;17.95;18.27;18.50;19.80;19.45;19.58;19.86;16.67;0.63;0.56;0.53;0.72;0.41;0.31;0.41;0.51;0.88
 KOMONDOR SIMULATION 'sim_input_nodes_dense_sce0_obsspd-69.csv' (seed 1992);12.00;12.15;12.30;12.20;12.05;12.18;12.00;12.11;12.15;16.67;18.08;18.24;19.07;19.52;19.44;19.67;20.27;16.72;1.08;0.55;0.55;0.68;0.46;0.32;0.41;0.50;0.89
 KOMONDOR SIMULATION 'sim_input_nodes_dense_sce0_obsspd-70.csv' (seed 1992);12.00;12.15;12.30;12.20;12.05;12.18;12.00;12.10;12.14;16.49;18.04;18.17;19.11;19.41;19.47;19.68;20.21;16.74;1.13;0.57;0.55;0.68;0.46;0.31;0.41;0.49;0.88
 KOMONDOR SIMULATION 'sim_input_nodes_dense_sce0_obsspd-71.csv' (seed 1992);11.99;12.15;12.30;12.20;12.05;12.18;12.00;12.11;12.15;16.84;18.06;18.26;18.87;19.51;19.33;19.78;20.32;16.70;1.05;0.57;0.54;0.70;0.46;0.33;0.41;0.49;0.89
 KOMONDOR SIMULATION 'sim_input_nodes_dense_sce0_obsspd-72.csv' (seed 1992);12.00;12.15;12.30;12.20;12.05;12.18;12.00;12.10;12.15;16.62;18.10;18.28;18.78;19.49;19.38;19.74;20.29;16.83;1.07;0.54;0.54;0.72;0.46;0.32;0.41;0.50;0.86
 KOMONDOR SIMULATION 'sim_input_nodes_dense_sce0_obsspd-73.csv' (seed 1992);12.00;12.15;12.30;12.20;12.05;12.18;12.00;12.11;12.15;16.66;18.14;18.29;18.69;19.42;19.43;19.66;20.05;16.84;1.06;0.54;0.52;0.73;0.47;0.32;0.41;0.51;0.85
 KOMONDOR SIMULATION 'sim_input_nodes_dense_sce0_obsspd-74.csv' (seed 1992);12.00;12.15;12.30;12.20;12.05;12.18;12.00;12.10;12.15;16.65;18.11;18.33;18.78;19.54;19.44;19.62;20.38;16.83;1.05;0.55;0.53;0.71;0.46;0.31;0.42;0.49;0.86
 KOMONDOR SIMULATION 'sim_input_nodes_dense_sce0_obsspd-75.csv' (seed 1992);12.00;12.15;12.30;12.20;12.05;12.18;12.00;12.10;12.15;16.26;18.19;18.29;18.83;19.54;19.51;19.71;20.09;16.81;1.14;0.54;0.53;0.71;0.46;0.31;0.41;0.50;0.86
 KOMONDOR SIMULATION 'sim_input_nodes_dense_sce0_obsspd-76.csv' (seed 1992);12.00;12.15;12.30;12.20;12.05;12.18;12.00;12.10;12.15;15.99;18.14;18.31;18.98;19.87;19.47;19.68;20.24;16.84;1.20;0.55;0.53;0.68;0.45;0.31;0.41;0.50;0.85
 KOMONDOR SIMULATION 'sim_input_nodes_dense_sce0_obsspd-77.csv' (seed 1992);12.00;12.15;12.30;12.20;12.05;12.18;12.00;12.10;12.14;15.66;18.22;18.29;19.07;19.62;19.39;19.81;19.85;16.89;1.33;0.55;0.53;0.67;0.47;0.33;0.41;0.53;0.83
 KOMONDOR SIMULATION 'sim_input_nodes_dense_sce0_obsspd-78.csv' (seed 1992);11.99;12.15;12.30;12.20;12.05;12.18;12.00;12.11;12.15;14.93;18.18;18.23;19.24;19.46;19.42;19.77;19.89;17.00;1.57;0.54;0.55;0.65;0.47;0.32;0.41;0.51;0.81
 KOMONDOR SIMULATION 'sim_input_nodes_dense_sce0_obsspd-79.csv' (seed 1992);12.00;12.15;12.30;12.20;12.05;12.18;12.00;12.10;12.15;14.99;18.14;18.16;19.53;19.28;19.39;19.80;19.93;16.91;1.61;0.55;0.56;0.64;0.50;0.32;0.41;0.52;0.83
 KOMONDOR SIMULATION 'sim_input_nodes_dense_sce0_obsspd-80.csv' (seed 1992);3.65;12.15;12.30;12.19;12.05;12.18;12.00;12.10;12.13;46.32;17.36;16.72;15.91;14.96;18.88;23.31;16.34;13.24;2.90;0.78;0.91;1.45;1.63;0.40;0.35;1.24;3.00
 KOMONDOR SIMULATION 'sim_input_nodes_dense_sce0_obsspd-81.csv' (seed 1992);4.06;12.15;12.30;12.18;12.05;12.18;12.00;12.11;12.14;44.50;17.65;16.87;16.01;15.19;19.01;22.83;16.41;13.54;3.08;0.74;0.86;1.40;1.53;0.38;0.36;1.20;2.65
 KOMONDOR SIMULATION 'sim_input_nodes_dense_sce0_obsspd-82.csv' (seed 1992);4.06;12.15;12.29;12.20;12.05;12.18;12.00;12.10;12.13;44.62;17.68;16.76;16.09;15.16;19.01;22.80;16.55;13.57;3.08;0.73;0.88;1.37;1.52;0.38;0.37;1.17;2.60
 KOMONDOR SIMULATION 'sim_input_nodes_dense_sce10_obsspd-62.csv' (seed 1992);11.97;12.15;12.30;12.20;12.05;12.18;12.00;12.11;12.15;18.64;15.77;19.16;22.21;23.64;18.37;17.50;20.75;16.80;0.83;1.29;0.74;0.25;0.26;0.67;0.81;0.12;1.03
 KOMONDOR SIMULATION 'sim_input_nodes_dense_sce10_obsspd-63.csv' (seed 1992);11.99;12.15;12.30;12.20;12.05;12.18;12.00;12.11;12.14;18.22;15.85;19.26;22.18;23.50;18.29;17.90;20.74;16.45;0.90;1.29;0.73;0.24;0.26;0.68;0.76;0.12;1.09
 KOMONDOR SIMULATION 'sim_input_nodes_dense_sce10_obsspd-64.csv' (seed 1992);11.98;12.15;12.29;12.20;12.05;12.18;12.00;12.11;12.15;17.42;15.27;19.60;22.26;23.05;18.23;18.10;20.73;16.54;1.05;1.51;0.70;0.24;0.26;0.68;0.73;0.12;1.07
 KOMONDOR SIMULATION 'sim_input_nodes_dense_sce10_obsspd-65.csv' (seed 1992);12.00;12.15;12.30;12.20;12.05;12.18;12.00;12.11;12.15;16.50;15.54;19.58;22.23;23.13;18.28;18.09;20.72;16.51;1.25;1.38;0.70;0.24;0.27;0.68;0.75;0.12;1.07
 KOMONDOR SIMULATION 'sim_input_nodes_dense_sce10_obsspd-66.csv' (seed 1992);12.00;12.15;12.30;12.20;12.05;12.18;12.00;12.11;12.15;16.27;15.27;19.56;22.36;23.06;18.18;18.26;20.72;16.51;1.24;1.49;0.70;0.24;0.26;0.69;0.72;0.12;1.09
 KOMONDOR SIMULATION 'sim_input_nodes_dense_sce10_obsspd-67.csv' (seed 1992);11.99;12.15;12.30;12.20;12.05;12.18;12.00;12.11;12.15;15.94;15.32;19.62;22.18;23.13;18.14;18.30;20.71;16.66;1.30;1.45;0.69;0.24;0.26;0.69;0.71;0.12;1.02
 KOMONDOR SIMULATION 'sim_input_nodes_dense_sce10_obsspd-68.csv' (seed 1992);2.52;2.55;2.61;12.20;12.05;2.58;2.49;12.11;2.53;3.19;3.18;4.07;21.28;21.25;3.83;3.71;20.81;3.39;1.38;1.52;0.72;0.14;0.15;0.71;0.76;0.11;1.12
 KOMONDOR SIMULATION 'sim_input_nodes_dense_sce10_obsspd-69.csv' (seed 1992);12.00;12.15;12.30;12.20;12.05;12.18;12.00;12.11;12.15;15.81;15.32;19.49;22.07;23.06;18.33;18.36;20.72;16.59;1.30;1.44;0.71;0.24;0.26;0.67;0.71;0.12;1.06
 KOMONDOR SIMULATION 'sim_input_nodes_dense_sce10_obsspd-70.csv' (seed 1992);12.00;12.13;12.30;12.20;12.05;12.18;12.00;12.11;12.15;15.29;15.37;19.28;22.16;23.11;18.28;18.41;20.74;16.66;1.47;1.44;0.73;0.24;0.26;0.68;0.70;0.12;1.03
 KOMONDOR SIMULATION 'sim_input_nodes_dense_sce10_obsspd-71.csv' (seed 1992);12.00;12.15;12.29;12.20;12.05;12.18;12.00;12.11;12.14;15.75;15.48;19.43;22.29;23.44;18.02;18.47;20.70;16.75;1.45;1.39;0.70;0.24;0.26;0.74;0.69;0.12;1.00
 KOMONDOR SIMULATION 'sim_input_nodes_dense_sce10_obsspd-72.csv' (seed 1992);12.00;12.15;12.30;12.20;12.05;12.18;12.00;12.11;12.14;14.56;15.62;19.58;21.84;23.33;17.97;17.89;20.74;16.83;1.91;1.30;0.69;0.24;0.26;0.73;0.72;0.12;0.96
 KOMONDOR SIMULATION 'sim_input_nodes_dense_sce10_obsspd-73.csv' (seed 1992);12.00;12.15;12.30;12.20;12.05;12.18;12.00;12.11;12.14;14.51;15.69;19.46;21.82;23.33;18.03;17.81;20.71;17.02;1.94;1.28;0.69;0.25;0.26;0.72;0.74;0.12;0.93
 KOMONDOR SIMULATION 'sim_input_nodes_dense_sce10_obsspd-74.csv' (seed 1992);11.99;12.15;12.30;12.20;12.05;12.18;12.00;12.11;12.15;14.22;15.68;19.45;21.84;23.17;18.20;17.34;20.72;16.93;2.04;1.28;0.69;0.24;0.26;0.70;0.79;0.12;0.94
 KOMONDOR SIMULATION 'sim_input_nodes_dense_sce10_obsspd-75.csv' (seed 1992);12.00;12.15;12.30;12.20;12.05;12.18;12.00;12.11;12.15;13.77;15.66;19.83;21.70;23.64;18.29;17.30;20.77;16.89;2.33;1.30;0.66;0.25;0.26;0.68;0.81;0.12;0.95
