 KOMONDOR SIMULATION 'sim_input_nodes_sparse_sce0_obsspd-62.csv' (seed 1992);11.92;12.08;12.22;12.12;11.77;12.11;11.93;9.51;12.07;35.06;22.95;23.22;23.03;40.89;29.89;35.70;36.39;29.16;0.11;0.11;0.36;0.36;0.12;0.12;0.11;0.13;0.11
 KOMONDOR SIMULATION 'sim_input_nodes_sparse_sce0_obsspd-63.csv' (seed 1992);11.92;12.08;12.22;12.12;11.14;12.11;11.93;10.60;12.07;25.86;22.95;23.22;23.03;36.68;31.12;27.48;27.52;27.53;0.12;0.11;0.36;0.37;0.12;0.11;0.12;0.21;0.11
 KOMONDOR SIMULATION 'sim_input_nodes_sparse_sce0_obsspd-64.csv' (seed 1992);11.92;12.08;12.22;12.12;11.15;12.11;11.93;9.63;12.07;25.90;22.95;23.22;23.03;37.58;32.45;27.51;30.49;27.36;0.12;0.11;0.36;0.37;0.12;0.11;0.12;0.21;0.11
 KOMONDOR SIMULATION 'sim_input_nodes_sparse_sce0_obsspd-65.csv' (seed 1992);11.92;12.08;12.22;12.12;11.14;12.11;11.93;9.68;12.07;25.88;22.95;23.22;23.03;37.61;32.11;27.14;30.55;27.41;0.12;0.11;0.36;0.37;0.12;0.11;0.12;0.21;0.11
 KOMONDOR SIMULATION 'sim_input_nodes_sparse_sce0_obsspd-66.csv' (seed 1992);11.92;12.08;12.22;12.12;11.97;12.11;11.93;9.76;12.07;25.88;22.95;23.22;23.03;35.61;31.80;27.27;30.99;27.44;0.12;0.11;0.36;0.37;0.12;0.12;0.12;0.21;0.11
 KOMONDOR SIMULATION 'sim_input_nodes_sparse_sce0_obsspd-67.csv' (seed 1992);11.92;12.08;12.22;12.12;11.98;12.11;11.93;10.39;12.07;23.69;22.95;23.22;23.03;34.70;32.34;23.64;30.28;24.72;0.12;0.11;0.36;0.37;0.12;0.12;0.12;0.23;0.11
 KOMONDOR SIMULATION 'sim_input_nodes_sparse_sce0_obsspd-68.csv' (seed 1992);11.92;12.08;12.22;12.12;11.97;12.11;11.93;10.73;12.07;23.66;22.95;23.22;23.03;35.61;32.09;23.65;26.32;24.74;0.12;0.11;0.36;0.37;0.12;0.12;0.12;0.32;0.11
 KOMONDOR SIMULATION 'sim_input_nodes_sparse_sce0_obsspd-69.csv' (seed 1992);11.92;12.08;12.22;12.12;11.97;12.11;11.93;11.90;12.07;23.16;22.95;23.22;23.03;33.85;32.99;23.15;27.50;23.80;0.12;0.11;0.36;0.36;0.12;0.12;0.12;0.30;0.11
 KOMONDOR SIMULATION 'sim_input_nodes_sparse_sce0_obsspd-70.csv' (seed 1992);11.92;12.08;12.22;12.12;11.98;12.11;11.93;11.88;12.07;23.00;22.95;23.22;23.03;33.01;33.34;31.24;27.45;23.83;0.19;0.11;0.36;0.36;0.14;0.12;0.11;0.30;0.11
 KOMONDOR SIMULATION 'sim_input_nodes_sparse_sce0_obsspd-71.csv' (seed 1992);11.92;12.08;12.22;12.12;11.96;11.50;11.93;11.76;12.07;23.00;22.95;23.22;23.03;32.72;42.62;31.18;28.32;23.77;0.19;0.11;0.37;0.36;0.23;0.14;0.11;0.26;0.11
