 KOMONDOR SIMULATION 'sim_input_nodes_sparse_sce0_obsspd-62.csv' (seed 1992);31.38;107.48;56.67;58.96;42.29;48.08;87.83;28.49;97.82;34.40;94.03;49.66;50.91;41.32;54.98;75.85;25.11;84.47;0.27;0.11;3.06;5.13;1.08;0.31;1.59;7.94;0.85
 KOMONDOR SIMULATION 'sim_input_nodes_sparse_sce0_obsspd-63.csv' (seed 1992);84.48;108.69;57.81;58.13;37.65;47.70;52.85;31.16;98.64;95.16;94.54;50.22;50.20;37.36;54.06;45.64;27.32;85.18;0.11;0.11;4.02;5.28;1.17;0.33;6.37;8.09;0.79
 KOMONDOR SIMULATION 'sim_input_nodes_sparse_sce0_obsspd-64.csv' (seed 1992);84.48;108.69;57.81;58.13;37.65;47.70;52.85;31.16;98.64;95.16;94.54;50.22;50.20;37.36;54.06;45.64;27.32;85.18;0.11;0.11;4.02;5.28;1.17;0.33;6.37;8.09;0.79
 KOMONDOR SIMULATION 'sim_input_nodes_sparse_sce0_obsspd-65.csv' (seed 1992);84.48;108.69;57.81;58.13;37.65;47.70;52.85;31.16;98.64;95.16;94.54;50.22;50.20;37.36;54.06;45.64;27.32;85.18;0.11;0.11;4.02;5.28;1.17;0.33;6.37;8.09;0.79
 KOMONDOR SIMULATION 'sim_input_nodes_sparse_sce0_obsspd-66.csv' (seed 1992);84.48;108.69;57.81;58.13;37.65;47.70;52.85;31.16;98.64;95.16;94.54;50.22;50.20;37.36;54.06;45.64;27.32;85.18;0.11;0.11;4.02;5.28;1.17;0.33;6.37;8.09;0.79
 KOMONDOR SIMULATION 'sim_input_nodes_sparse_sce0_obsspd-67.csv' (seed 1992);92.36;108.18;58.45;58.83;42.04;46.75;70.66;30.15;98.58;95.18;94.35;50.77;50.80;41.21;53.94;61.02;26.47;85.13;0.11;0.11;3.94;5.15;1.07;0.32;3.34;8.14;0.80
 KOMONDOR SIMULATION 'sim_input_nodes_sparse_sce0_obsspd-68.csv' (seed 1992);92.36;108.18;58.45;58.83;42.04;46.75;70.66;30.15;98.58;95.18;94.35;50.77;50.80;41.21;53.94;61.02;26.47;85.13;0.11;0.11;3.94;5.15;1.07;0.32;3.34;8.14;0.80
 KOMONDOR SIMULATION 'sim_input_nodes_sparse_sce0_obsspd-69.csv' (seed 1992);98.42;107.99;58.26;57.81;41.21;48.53;64.49;29.96;100.68;95.22;94.24;50.74;49.92;40.35;55.49;55.69;26.19;86.94;0.11;0.11;3.58;5.35;1.11;0.31;4.20;9.39;0.66
 KOMONDOR SIMULATION 'sim_input_nodes_sparse_sce0_obsspd-70.csv' (seed 1992);85.63;108.82;57.88;59.28;41.34;50.05;60.99;28.87;99.03;80.29;94.61;50.24;51.19;40.16;55.88;52.67;25.37;85.51;1.18;0.11;4.14;5.07;1.18;0.32;4.77;8.47;0.77
 KOMONDOR SIMULATION 'sim_input_nodes_sparse_sce0_obsspd-71.csv' (seed 1992);85.63;108.82;57.88;59.28;41.34;50.05;60.99;28.87;99.03;80.29;94.61;50.24;51.19;40.16;55.88;52.67;25.37;85.51;1.18;0.11;4.14;5.07;1.18;0.32;4.77;8.47;0.77
