 KOMONDOR SIMULATION 'sim_input_nodes_semi_dense_sce0_obsspd-62.csv' (seed 1992);12.00;12.15;12.30;12.20;12.05;12.18;12.00;12.11;12.15;25.71;21.38;19.98;18.30;24.27;19.87;18.24;20.79;19.48;0.15;0.26;0.25;0.49;0.23;0.25;0.47;0.11;0.29
 KOMONDOR SIMULATION 'sim_input_nodes_semi_dense_sce0_obsspd-63.csv' (seed 1992);12.00;12.15;12.30;12.20;12.05;12.18;12.00;12.11;12.15;23.84;21.20;19.98;18.29;24.40;19.87;18.24;20.84;19.47;0.15;0.26;0.25;0.48;0.23;0.25;0.47;0.11;0.29
 KOMONDOR SIMULATION 'sim_input_nodes_semi_dense_sce0_obsspd-64.csv' (seed 1992);12.00;12.15;12.30;12.20;12.05;12.18;12.00;12.11;12.15;24.54;21.11;19.95;18.39;24.07;19.88;18.33;20.82;19.48;0.15;0.26;0.25;0.47;0.23;0.25;0.46;0.11;0.29
 KOMONDOR SIMULATION 'sim_input_nodes_semi_dense_sce0_obsspd-65.csv' (seed 1992);12.00;12.15;12.30;12.20;12.05;12.18;12.00;12.11;12.15;24.18;20.67;19.96;18.83;22.43;19.88;18.27;20.82;19.52;0.16;0.26;0.25;0.40;0.25;0.25;0.47;0.11;0.28
 KOMONDOR SIMULATION 'sim_input_nodes_semi_dense_sce0_obsspd-66.csv' (seed 1992);12.00;12.15;12.30;12.20;12.05;12.18;12.00;12.11;12.15;24.18;20.67;19.96;18.83;22.43;19.88;18.27;20.82;19.52;0.16;0.26;0.25;0.40;0.25;0.25;0.47;0.11;0.28
 KOMONDOR SIMULATION 'sim_input_nodes_semi_dense_sce0_obsspd-67.csv' (seed 1992);12.00;12.15;12.30;12.20;12.05;12.18;12.00;12.11;12.15;21.93;20.77;19.96;18.77;22.47;19.85;18.24;20.83;19.50;0.16;0.26;0.25;0.41;0.24;0.25;0.47;0.11;0.29
 KOMONDOR SIMULATION 'sim_input_nodes_semi_dense_sce0_obsspd-68.csv' (seed 1992);12.00;12.15;12.30;12.20;12.05;12.18;12.00;12.11;12.15;21.93;20.77;19.96;18.77;22.47;19.85;18.24;20.83;19.50;0.16;0.26;0.25;0.41;0.24;0.25;0.47;0.11;0.29
 KOMONDOR SIMULATION 'sim_input_nodes_semi_dense_sce0_obsspd-69.csv' (seed 1992);12.00;12.15;12.30;12.20;12.05;12.18;12.00;12.11;12.15;21.17;20.74;19.98;18.83;22.46;19.87;18.26;20.81;19.52;0.16;0.26;0.25;0.40;0.25;0.25;0.47;0.11;0.29
 KOMONDOR SIMULATION 'sim_input_nodes_semi_dense_sce0_obsspd-70.csv' (seed 1992);12.00;12.15;12.30;12.20;12.05;12.18;12.00;12.11;12.15;21.17;20.74;19.98;18.83;22.46;19.87;18.26;20.81;19.52;0.16;0.26;0.25;0.40;0.25;0.25;0.47;0.11;0.29
 KOMONDOR SIMULATION 'sim_input_nodes_semi_dense_sce0_obsspd-71.csv' (seed 1992);12.00;12.15;12.30;12.20;12.05;12.18;12.00;12.11;12.15;21.17;20.74;19.98;18.83;22.46;19.87;18.26;20.81;19.52;0.16;0.26;0.25;0.40;0.25;0.25;0.47;0.11;0.29
