 KOMONDOR SIMULATION 'sim_input_nodes_sparse_sce0_obsspd-62.csv' (seed 1992);13.16;24.06;13.81;13.73;11.34;18.07;12.88;7.83;20.78;45.52;45.71;26.23;26.09;40.86;45.58;45.36;34.83;48.06;0.11;0.11;0.48;0.49;0.13;0.11;0.11;0.13;0.11
 KOMONDOR SIMULATION 'sim_input_nodes_sparse_sce0_obsspd-63.csv' (seed 1992);21.54;24.05;13.62;13.87;10.95;16.88;15.05;10.42;22.22;50.76;45.69;25.89;26.36;36.35;44.46;38.45;27.56;49.23;0.11;0.11;0.49;0.48;0.14;0.11;0.12;0.27;0.11
 KOMONDOR SIMULATION 'sim_input_nodes_sparse_sce0_obsspd-64.csv' (seed 1992);21.52;24.07;13.78;13.76;10.50;16.62;15.24;8.78;22.23;50.83;45.73;26.17;26.14;35.23;44.40;38.76;29.12;49.35;0.11;0.11;0.48;0.48;0.13;0.11;0.12;0.26;0.11
 KOMONDOR SIMULATION 'sim_input_nodes_sparse_sce0_obsspd-65.csv' (seed 1992);21.37;24.08;13.90;13.71;10.64;16.68;15.69;8.80;22.24;50.45;45.75;26.40;26.06;35.32;44.34;39.28;28.94;49.36;0.12;0.11;0.48;0.49;0.13;0.11;0.12;0.26;0.11
 KOMONDOR SIMULATION 'sim_input_nodes_sparse_sce0_obsspd-66.csv' (seed 1992);21.36;24.07;13.80;13.78;13.14;17.98;15.57;7.65;22.20;50.39;45.73;26.21;26.19;37.96;45.98;39.03;27.95;49.41;0.12;0.11;0.48;0.48;0.13;0.11;0.12;0.26;0.11
 KOMONDOR SIMULATION 'sim_input_nodes_sparse_sce0_obsspd-67.csv' (seed 1992);22.62;24.08;13.80;13.76;14.90;17.62;22.86;7.05;23.18;46.97;45.76;26.21;26.15;38.90;44.46;47.19;25.21;47.09;0.12;0.11;0.48;0.48;0.13;0.12;0.12;0.31;0.11
 KOMONDOR SIMULATION 'sim_input_nodes_sparse_sce0_obsspd-68.csv' (seed 1992);22.65;24.07;13.78;13.79;14.55;17.72;22.88;7.28;23.19;47.03;45.73;26.18;26.21;38.73;44.71;47.23;20.99;47.17;0.12;0.11;0.48;0.48;0.13;0.12;0.12;0.44;0.11
 KOMONDOR SIMULATION 'sim_input_nodes_sparse_sce0_obsspd-69.csv' (seed 1992);23.13;24.06;13.76;13.80;16.30;17.91;23.34;7.47;23.52;45.94;45.72;26.15;26.23;41.01;44.78;46.21;20.73;46.24;0.12;0.11;0.48;0.48;0.13;0.12;0.12;0.45;0.11
 KOMONDOR SIMULATION 'sim_input_nodes_sparse_sce0_obsspd-70.csv' (seed 1992);20.14;24.08;13.79;13.80;16.09;17.00;13.30;8.27;23.53;39.29;45.75;26.19;26.22;40.11;44.32;45.98;22.44;46.30;0.20;0.11;0.48;0.48;0.16;0.12;0.11;0.40;0.11
 KOMONDOR SIMULATION 'sim_input_nodes_sparse_sce0_obsspd-71.csv' (seed 1992);20.16;24.06;13.86;13.71;11.93;11.35;13.22;11.88;23.55;39.32;45.72;26.32;26.05;32.29;42.16;45.97;28.76;46.11;0.20;0.11;0.48;0.49;0.26;0.14;0.11;0.26;0.11
 KOMONDOR SIMULATION 'sim_input_nodes_sparse_sce0_obsspd-72.csv' (seed 1992);19.86;24.06;13.80;13.77;12.38;10.61;15.41;11.65;23.55;39.06;45.70;26.21;26.17;33.05;42.02;46.05;28.20;46.11;0.21;0.11;0.48;0.48;0.25;0.14;0.11;0.26;0.11
 KOMONDOR SIMULATION 'sim_input_nodes_sparse_sce0_obsspd-73.csv' (seed 1992);13.80;24.07;13.74;13.80;12.05;10.45;13.82;15.34;23.42;26.22;45.74;26.10;26.22;33.04;41.43;26.26;31.92;45.81;0.48;0.11;0.49;0.48;0.25;0.15;0.48;0.33;0.12
 KOMONDOR SIMULATION 'sim_input_nodes_sparse_sce0_obsspd-74.csv' (seed 1992);13.83;24.07;13.88;13.58;12.44;10.92;13.72;11.56;23.76;26.27;45.73;26.37;25.80;33.72;30.07;26.07;23.35;45.14;0.48;0.11;0.48;0.50;0.24;0.30;0.49;0.56;0.12
